Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2026.06.09 07:15:00;Buy Stop;0.01;XAUUSD;4 513.40;4 425.15;4 528.39;2026.06.10 13:15:00;4 160.95;;;;cancelled
2026.06.09 17:10:00;Buy Stop;0.01;XAUUSD;4 513.33;4 331.15;4 527.76;2026.06.10 13:10:00;4 159.66;;;;cancelled
2026.06.02 06:00:00;Buy Stop;0.01;XAUUSD;4 593.75;4 571.05;4 732.79;2026.06.10 06:00:00;4 174.45;;;;cancelled
2026.06.09 18:31:49;Sell;0.01;XAUUSD;4 270.93;4 292.69;4 138.69;2026.06.09 18:45:00;4 280.67;-0.17;;-9.74;
2026.06.09 18:31:49;Sell;0.01;XAUUSD;4 270.92;4 270.42;4 246.83;2026.06.09 18:32:14;4 270.35;-0.17;;0.57;[sl]
2026.06.09 18:31:49;Sell;0.01;XAUUSD;4 270.93;4 269.49;4 256.75;2026.06.09 18:32:03;4 268.51;-0.17;;2.42;[sl]
2026.06.09 18:31:49;Sell;0.01;XAUUSD;4 269.06;4 267.73;4 255.40;2026.06.09 18:32:03;4 268.35;-0.17;;0.71;[sl]
2026.06.08 21:10:00;Buy Stop;0.01;XAUUSD;4 513.26;4 324.93;4 528.18;2026.06.09 17:10:00;4 328.43;;;;cancelled
2026.06.08 01:05:00;Sell Stop;0.01;XAUUSD;4 101.75;4 238.24;4 069.30;2026.06.09 12:15:00;4 328.70;;;;cancelled
2026.06.08 01:05:00;Buy Stop;0.01;XAUUSD;5 591.28;5 454.79;5 623.73;2026.06.09 12:15:00;4 328.62;;;;cancelled
2026.06.08 01:05:02;Buy Stop;0.01;XAUUSD;4 513.33;4 422.11;4 528.82;2026.06.09 07:15:00;4 332.32;;;;cancelled
2026.06.08 01:05:01;Buy Stop;0.01;XAUUSD;4 513.26;4 324.93;4 528.18;2026.06.08 21:10:00;4 343.99;;;;cancelled
2026.06.05 17:00:01;Buy Stop;0.01;XAUUSD;4 514.38;4 475.99;4 539.12;2026.06.08 05:15:00;4 316.80;;;;cancelled
2026.06.05 18:00:00;Buy Stop;0.01;XAUUSD;4 513.27;4 326.58;4 528.06;2026.06.08 01:05:01;4 321.02;;;;cancelled
2026.06.05 13:00:00;Buy Stop;0.01;XAUUSD;4 513.35;4 422.92;4 528.71;2026.06.08 01:05:01;4 321.26;;;;cancelled
2026.06.05 09:00:00;Buy Stop;0.01;XAUUSD;4 592.84;4 502.41;4 608.20;2026.06.08 01:05:01;4 321.16;;;;cancelled
2026.06.05 04:00:00;Buy Stop;0.01;XAUUSD;4 539.21;4 352.52;4 554.00;2026.06.08 01:05:01;4 321.10;;;;cancelled
2026.05.29 19:00:00;Buy Stop;0.01;XAUUSD;4 772.77;4 750.49;4 909.25;2026.06.08 01:05:01;4 321.37;;;;cancelled
2026.06.05 17:00:00;Sell Stop;0.01;XAUUSD;4 101.72;4 237.02;4 069.56;2026.06.08 01:05:00;4 320.76;;;;cancelled
2026.06.05 10:15:00;Buy Stop;0.01;XAUUSD;5 591.33;5 456.03;5 623.49;2026.06.08 01:05:00;4 321.39;;;;cancelled
2026.06.03 11:00:00;Buy Stop;0.01;XAUUSD;4 540.30;4 501.48;4 565.32;2026.06.05 23:00:00;4 318.20;;;;cancelled
2026.06.05 16:59:44;Sell;0.01;XAUUSD;4 369.86;4 367.20;4 337.36;2026.06.05 17:51:56;4 368.22;-0.17;;1.64;[sl]
2026.06.05 16:59:49;Sell;0.01;XAUUSD;4 367.62;4 365.40;4 275.93;2026.06.05 17:51:55;4 365.80;-0.17;;1.82;[sl]
2026.06.05 16:59:45;Sell;0.01;XAUUSD;4 369.28;4 363.73;4 232.63;2026.06.05 17:51:26;4 363.74;-0.17;;5.54;[sl]
2026.06.05 16:59:45;Sell;0.01;XAUUSD;4 368.87;4 358.25;4 294.13;2026.06.05 17:48:13;4 359.15;-0.17;;9.72;[sl]
2026.06.05 16:59:49;Sell;0.01;XAUUSD;4 368.72;4 354.78;4 343.80;2026.06.05 17:47:30;4 354.95;-0.17;;13.77;[sl]
2026.06.05 15:52:15;Sell;0.01;XAUUSD;4 425.63;4 420.08;4 289.65;2026.06.05 16:09:11;4 420.05;-0.18;;5.58;[sl]
2026.06.05 15:52:38;Sell;0.01;XAUUSD;4 425.38;4 413.20;4 400.47;2026.06.05 16:00:11;4 400.47;-0.18;;24.91;[tp]
2026.06.05 15:52:38;Sell;0.01;XAUUSD;4 425.06;4 419.75;4 409.10;2026.06.05 15:59:02;4 409.09;-0.18;;15.97;[tp]
2026.06.05 15:52:15;Sell;0.01;XAUUSD;4 425.37;4 423.89;4 410.63;2026.06.05 15:57:23;4 410.61;-0.18;;14.76;[tp]
2026.06.03 23:15:00;Buy Stop;0.01;XAUUSD;5 591.26;5 454.44;5 623.78;2026.06.05 10:15:00;4 458.68;;;;cancelled
2026.06.04 03:00:00;Buy Stop;0.01;XAUUSD;4 592.82;4 501.29;4 608.36;2026.06.05 09:00:00;4 440.04;;;;cancelled
2026.06.04 09:10:00;Sell Stop;0.01;XAUUSD;4 369.03;4 557.99;4 354.06;2026.06.05 05:10:00;4 447.84;;;;cancelled
2026.06.04 08:00:00;Buy Stop;0.01;XAUUSD;4 539.19;4 350.23;4 554.16;2026.06.05 04:00:00;4 459.64;;;;cancelled
2026.06.03 13:15:00;Sell Stop;0.01;XAUUSD;4 368.22;4 459.66;4 352.69;2026.06.04 19:15:00;4 479.29;;;;cancelled
2026.06.03 01:05:00;Sell Stop;0.01;XAUUSD;4 369.91;4 506.73;4 337.39;2026.06.04 12:15:00;4 463.49;;;;cancelled
2026.06.03 13:10:00;Sell Stop;0.01;XAUUSD;4 369.03;4 557.81;4 354.08;2026.06.04 09:10:00;4 476.27;;;;cancelled
2026.06.03 12:00:00;Buy Stop;0.01;XAUUSD;4 539.19;4 350.41;4 554.14;2026.06.04 08:00:00;4 481.36;;;;cancelled
2026.06.01 19:00:00;Buy Stop;0.01;XAUUSD;4 593.85;4 554.94;4 618.93;2026.06.04 07:00:00;4 463.99;;;;cancelled
2026.06.02 21:00:00;Buy Stop;0.01;XAUUSD;4 592.79;4 500.24;4 608.51;2026.06.04 03:00:00;4 456.10;;;;cancelled
2026.06.02 12:15:01;Sell Stop;0.01;XAUUSD;4 101.80;4 240.27;4 068.88;2026.06.03 23:30:00;4 439.04;;;;cancelled
2026.06.02 12:15:00;Buy Stop;0.01;XAUUSD;5 591.19;5 452.72;5 624.11;2026.06.03 23:15:00;4 440.18;;;;cancelled
2026.06.02 07:15:00;Sell Stop;0.01;XAUUSD;4 368.24;4 460.79;4 352.52;2026.06.03 13:15:00;4 462.95;;;;cancelled
2026.06.01 01:05:02;Sell Stop;0.01;XAUUSD;4 368.83;4 407.74;4 343.75;2026.06.03 13:15:00;4 463.01;;;;cancelled
2026.06.02 17:10:00;Sell Stop;0.01;XAUUSD;4 369.06;4 560.13;4 353.93;2026.06.03 13:10:00;4 461.84;;;;cancelled
2026.06.03 11:51:47;Sell;0.01;XAUUSD;4 449.95;4 449.43;4 424.62;2026.06.03 12:03:39;4 449.48;-0.18;;0.47;[sl]
2026.06.03 11:51:46;Sell;0.01;XAUUSD;4 449.97;4 448.47;4 435.02;2026.06.03 12:03:25;4 448.49;-0.18;;1.48;[sl]
2026.06.02 16:00:00;Buy Stop;0.01;XAUUSD;4 592.71;4 401.64;4 607.84;2026.06.03 12:00:00;4 444.18;;;;cancelled
2026.06.03 11:51:47;Sell;0.01;XAUUSD;4 449.25;4 447.87;4 433.61;2026.06.03 11:52:04;4 448.35;-0.18;;0.90;[sl]
2026.06.02 01:05:00;Buy Stop;0.01;XAUUSD;4 770.93;4 755.04;4 845.84;2026.06.03 01:05:01;4 490.76;;;;cancelled
2026.05.27 14:00:00;Sell Stop;0.01;XAUUSD;4 099.77;4 122.62;4 006.10;2026.06.03 01:05:01;4 490.52;;;;cancelled
2026.06.01 15:00:00;Buy Stop;0.01;XAUUSD;4 592.81;4 501.15;4 608.37;2026.06.02 21:00:00;4 484.89;;;;cancelled
2026.06.01 21:10:00;Sell Stop;0.01;XAUUSD;4 369.04;4 558.27;4 354.05;2026.06.02 17:10:00;4 503.22;;;;cancelled
2026.06.01 20:00:00;Buy Stop;0.01;XAUUSD;4 592.74;4 403.51;4 607.73;2026.06.02 16:00:00;4 515.17;;;;cancelled
2026.06.01 01:05:02;Sell Stop;0.01;XAUUSD;4 101.77;4 238.91;4 069.17;2026.06.02 12:15:00;4 533.86;;;;cancelled
2026.06.01 01:05:02;Buy Stop;0.01;XAUUSD;5 591.25;5 454.11;5 623.85;2026.06.02 12:15:00;4 533.98;;;;cancelled
2026.06.01 01:05:02;Sell Stop;0.01;XAUUSD;4 368.22;4 459.88;4 352.66;2026.06.02 07:15:00;4 504.60;;;;cancelled
2026.05.15 01:05:00;Buy Stop;0.01;XAUUSD;4 770.83;4 754.41;4 848.23;2026.06.02 01:05:00;4 483.52;;;;cancelled
2026.06.01 01:05:01;Sell Stop;0.01;XAUUSD;4 369.04;4 558.27;4 354.05;2026.06.01 21:10:00;4 489.83;;;;cancelled
2026.05.29 08:00:00;Sell Stop;0.01;XAUUSD;4 368.81;4 407.38;4 343.96;2026.06.01 01:05:02;4 520.66;;;;cancelled
2026.05.29 04:00:00;Sell Stop;0.01;XAUUSD;4 368.21;4 459.05;4 352.78;2026.06.01 01:05:02;4 520.65;;;;cancelled
2026.05.29 10:15:00;Buy Stop;0.01;XAUUSD;5 591.30;5 455.38;5 623.61;2026.06.01 01:05:01;4 521.13;;;;cancelled
2026.05.29 09:00:00;Sell Stop;0.01;XAUUSD;4 369.01;4 556.55;4 354.16;2026.06.01 01:05:01;4 520.50;;;;cancelled
2026.05.29 01:05:01;Sell Stop;0.01;XAUUSD;4 101.74;4 237.66;4 069.43;2026.06.01 01:05:01;4 520.63;;;;cancelled
2026.05.12 01:05:00;Buy Stop;0.01;XAUUSD;4 887.01;4 863.60;4 982.98;2026.06.01 01:05:00;4 520.99;;;;cancelled
2026.05.29 18:05:02;Buy;0.01;XAUUSD;4 579.91;4 557.57;4 719.04;2026.05.29 20:43:00;4 557.50;-0.18;;-22.41;[sl]
2026.05.29 18:04:57;Buy;0.01;XAUUSD;4 578.19;4 579.68;4 592.96;2026.05.29 18:11:14;4 593.01;-0.18;;14.82;[tp]
2026.05.29 18:04:57;Buy;0.01;XAUUSD;4 578.20;4 581.27;4 593.61;2026.05.29 18:11:14;4 593.85;-0.18;;15.65;[tp]
2026.05.29 18:05:02;Buy;0.01;XAUUSD;4 579.92;4 540.64;4 604.06;2026.05.29 18:06:00;4 574.55;-0.18;;-5.37;
2026.05.28 21:10:00;Buy Stop;0.01;XAUUSD;4 578.07;4 387.15;4 593.19;2026.05.29 17:10:00;4 551.82;;;;cancelled
2026.05.27 03:00:00;Buy Stop;0.01;XAUUSD;4 579.19;4 539.65;4 604.67;2026.05.29 15:00:00;4 538.74;;;;cancelled
2026.05.21 14:00:00;Buy Stop;0.01;XAUUSD;4 772.76;4 750.35;4 910.03;2026.05.29 14:00:00;4 538.99;;;;cancelled
2026.05.27 23:15:00;Buy Stop;0.01;XAUUSD;5 591.15;5 451.78;5 624.28;2026.05.29 10:15:00;4 516.38;;;;cancelled
2026.05.28 04:00:00;Buy Stop;0.01;XAUUSD;4 578.15;4 485.67;4 593.85;2026.05.29 10:00:00;4 523.42;;;;cancelled
2026.05.27 14:00:00;Sell Stop;0.01;XAUUSD;4 101.83;4 241.20;4 068.70;2026.05.29 01:05:00;4 497.54;;;;cancelled
2026.05.28 01:05:01;Buy Stop;0.01;XAUUSD;4 578.07;4 387.15;4 593.19;2026.05.28 21:10:00;4 510.00;;;;cancelled
2026.05.26 22:00:00;Buy Stop;0.01;XAUUSD;4 578.15;4 485.81;4 593.83;2026.05.28 04:00:00;4 457.71;;;;cancelled
2026.05.27 04:00:00;Buy Stop;0.01;XAUUSD;4 578.05;4 385.75;4 593.28;2026.05.28 01:05:01;4 456.92;;;;cancelled
2026.05.26 12:15:00;Buy Stop;0.01;XAUUSD;5 591.20;5 453.04;5 624.04;2026.05.27 23:15:00;4 455.35;;;;cancelled
2026.05.26 21:10:00;Buy Stop;0.01;XAUUSD;4 586.98;4 396.35;4 602.08;2026.05.27 17:10:00;4 444.78;;;;cancelled
2026.05.27 13:46:15;Sell;0.01;XAUUSD;4 455.88;4 453.14;4 424.04;2026.05.27 15:19:14;4 453.90;-0.18;;1.98;[sl]
2026.05.27 13:46:17;Sell;0.01;XAUUSD;4 454.40;4 452.12;4 362.24;2026.05.27 15:19:14;4 452.97;-0.18;;1.43;[sl]
2026.05.27 13:46:15;Sell;0.01;XAUUSD;4 456.42;4 450.71;4 319.04;2026.05.27 15:19:11;4 450.69;-0.18;;5.73;[sl]
2026.05.27 13:46:15;Sell;0.01;XAUUSD;4 456.42;4 438.30;4 381.29;2026.05.27 15:18:17;4 438.36;-0.18;;18.06;[sl]
2026.05.27 13:46:15;Sell;0.01;XAUUSD;4 456.42;4 442.93;4 430.58;2026.05.27 14:42:22;4 443.20;-0.18;;13.22;[sl]
2026.05.27 13:46:15;Sell;0.01;XAUUSD;4 456.42;4 454.90;4 441.15;2026.05.27 14:23:15;4 441.06;-0.18;;15.36;[tp]
2026.05.25 02:15:00;Buy Stop;0.01;XAUUSD;4 588.10;4 548.79;4 613.43;2026.05.27 14:15:00;4 451.35;;;;cancelled
2026.05.26 07:15:00;Sell Stop;0.01;XAUUSD;4 455.43;4 547.77;4 439.75;2026.05.27 13:15:00;4 485.46;;;;cancelled
2026.05.25 01:05:02;Sell Stop;0.01;XAUUSD;4 456.04;4 495.35;4 430.71;2026.05.27 13:15:00;4 485.48;;;;cancelled
2026.05.26 01:05:01;Sell Stop;0.01;XAUUSD;4 457.13;4 595.29;4 424.29;2026.05.27 12:15:00;4 491.80;;;;cancelled
2026.05.26 01:05:01;Sell Stop;0.01;XAUUSD;4 456.25;4 646.88;4 441.15;2026.05.26 21:10:00;4 488.97;;;;cancelled
2026.05.26 01:05:01;Buy Stop;0.01;XAUUSD;4 586.98;4 396.35;4 602.08;2026.05.26 21:10:00;4 489.08;;;;cancelled
2026.05.25 01:05:01;Sell Stop;0.01;XAUUSD;4 101.80;4 240.35;4 068.87;2026.05.26 12:15:00;4 520.31;;;;cancelled
2026.05.25 01:05:01;Buy Stop;0.01;XAUUSD;5 591.18;5 452.63;5 624.11;2026.05.26 12:15:00;4 520.04;;;;cancelled
2026.05.25 02:15:00;Buy Stop;0.01;XAUUSD;4 587.05;4 494.45;4 602.77;2026.05.26 08:15:00;4 529.49;;;;cancelled
2026.05.25 01:05:02;Sell Stop;0.01;XAUUSD;4 455.43;4 548.03;4 439.71;2026.05.26 07:15:00;4 537.07;;;;cancelled
2026.05.18 04:00:00;Sell Stop;0.01;XAUUSD;4 099.80;4 123.05;4 004.46;2026.05.26 01:05:01;4 571.11;;;;cancelled
2026.05.25 02:05:00;Buy Stop;0.01;XAUUSD;4 586.97;4 395.80;4 602.11;2026.05.26 01:05:00;4 571.44;;;;cancelled
2026.05.25 01:05:01;Sell Stop;0.01;XAUUSD;4 456.25;4 647.42;4 441.11;2026.05.26 01:05:00;4 571.21;;;;cancelled
2026.05.25 15:18:56;Balance;;;;;;;;;;-112.00;
2026.05.25 02:05:35;Buy;0.01;XAUUSD;4 568.56;4 570.07;4 583.56;2026.05.25 02:57:12;4 569.68;-0.18;;1.12;[sl]
2026.05.25 02:00:13;Buy;0.01;XAUUSD;4 570.10;4 570.62;4 594.88;2026.05.25 02:57:12;4 570.11;-0.18;;0.01;[sl]
2026.05.25 02:00:13;Buy;0.01;XAUUSD;4 568.95;4 570.47;4 584.22;2026.05.25 02:57:12;4 570.11;-0.18;;1.16;[sl]
2026.05.25 02:00:13;Buy;0.01;XAUUSD;4 568.42;4 569.93;4 583.56;2026.05.25 02:57:12;4 569.73;-0.18;;1.31;[sl]
2026.05.22 05:00:00;Buy Stop;0.01;XAUUSD;4 569.55;4 530.22;4 594.89;2026.05.25 01:05:02;4 551.02;;;;cancelled
2026.05.21 07:00:00;Sell Stop;0.01;XAUUSD;4 456.01;4 494.80;4 431.01;2026.05.25 01:05:02;4 550.38;;;;cancelled
2026.05.22 10:15:00;Sell Stop;0.01;XAUUSD;4 101.81;4 240.41;4 068.86;2026.05.25 01:05:01;4 550.38;;;;cancelled
2026.05.22 10:15:00;Buy Stop;0.01;XAUUSD;5 591.18;5 452.58;5 624.13;2026.05.25 01:05:01;4 550.86;;;;cancelled
2026.05.22 09:00:00;Sell Stop;0.01;XAUUSD;4 455.43;4 548.06;4 439.70;2026.05.25 01:05:01;4 549.99;;;;cancelled
2026.05.22 01:05:01;Buy Stop;0.01;XAUUSD;4 568.50;4 475.87;4 584.23;2026.05.25 01:05:01;4 550.54;;;;cancelled
2026.05.22 06:00:00;Buy Stop;0.01;XAUUSD;4 568.42;4 377.18;4 583.57;2026.05.25 01:05:00;4 551.66;;;;cancelled
2026.05.22 04:00:00;Sell Stop;0.01;XAUUSD;4 456.26;4 647.50;4 441.11;2026.05.25 01:05:00;4 550.64;;;;cancelled
2026.05.21 21:05:00;Buy Stop;0.01;XAUUSD;4 587.00;4 398.37;4 601.94;2026.05.22 17:05:00;4 507.50;;;;cancelled
2026.05.20 04:00:00;Buy Stop;0.01;XAUUSD;4 588.10;4 548.58;4 613.57;2026.05.22 16:00:00;4 529.75;;;;cancelled
2026.05.21 05:00:00;Buy Stop;0.01;XAUUSD;4 587.08;4 495.71;4 602.60;2026.05.22 11:00:00;4 522.67;;;;cancelled
2026.05.20 23:15:00;Sell Stop;0.01;XAUUSD;4 101.82;4 241.10;4 068.71;2026.05.22 10:15:00;4 522.61;;;;cancelled
2026.05.20 23:15:00;Buy Stop;0.01;XAUUSD;5 591.15;5 451.87;5 624.26;2026.05.22 10:15:00;4 522.74;;;;cancelled
2026.05.21 03:00:00;Sell Stop;0.01;XAUUSD;4 455.41;4 546.78;4 439.89;2026.05.22 09:00:00;4 510.93;;;;cancelled
2026.05.21 08:00:00;Sell Stop;0.01;XAUUSD;4 456.22;4 644.85;4 441.28;2026.05.22 04:00:00;4 526.21;;;;cancelled
2026.05.21 01:05:00;Buy Stop;0.01;XAUUSD;4 587.00;4 398.37;4 601.94;2026.05.21 21:05:00;4 543.68;;;;cancelled
2026.05.13 14:00:00;Buy Stop;0.01;XAUUSD;4 772.70;4 749.02;4 917.72;2026.05.21 14:00:00;4 510.84;;;;cancelled
2026.05.19 23:00:00;Buy Stop;0.01;XAUUSD;4 587.06;4 494.75;4 602.73;2026.05.21 05:00:00;4 561.97;;;;cancelled
2026.05.20 05:00:00;Buy Stop;0.01;XAUUSD;4 586.96;4 394.79;4 602.18;2026.05.21 01:05:00;4 544.88;;;;cancelled
2026.05.19 12:15:00;Sell Stop;0.01;XAUUSD;4 101.79;4 239.90;4 068.96;2026.05.20 23:15:00;4 546.79;;;;cancelled
2026.05.19 12:15:00;Buy Stop;0.01;XAUUSD;5 591.20;5 453.09;5 624.03;2026.05.20 23:15:00;4 546.86;;;;cancelled
2026.05.18 01:05:01;Buy Stop;0.01;XAUUSD;4 717.73;4 677.48;4 743.67;2026.05.20 13:15:00;4 488.12;;;;cancelled
2026.05.19 17:10:00;Buy Stop;0.01;XAUUSD;4 716.63;4 526.07;4 731.72;2026.05.20 13:10:00;4 489.95;;;;cancelled
2026.05.18 21:10:00;Buy Stop;0.01;XAUUSD;4 716.57;4 520.84;4 732.07;2026.05.19 17:10:00;4 504.03;;;;cancelled
2026.05.19 16:31:21;Sell;0.01;XAUUSD;4 481.67;4 504.37;4 344.47;2026.05.19 16:54:52;4 504.77;-0.18;;-23.10;[sl]
2026.05.19 16:31:21;Sell;0.01;XAUUSD;4 481.43;4 480.91;4 457.60;2026.05.19 16:32:51;4 481.16;-0.18;;0.27;[sl]
2026.05.19 16:31:21;Sell;0.01;XAUUSD;4 481.43;4 577.10;4 466.19;2026.05.19 16:31:46;4 466.07;-0.18;;15.36;[tp]
2026.05.19 16:31:21;Sell;0.01;XAUUSD;4 481.67;4 673.62;4 467.97;2026.05.19 16:31:41;4 467.37;-0.18;;14.30;[tp]
2026.05.18 01:05:00;Sell Stop;0.01;XAUUSD;4 101.89;4 243.74;4 068.17;2026.05.19 12:15:00;4 539.45;;;;cancelled
2026.05.18 01:05:00;Buy Stop;0.01;XAUUSD;5 591.03;5 449.18;5 624.75;2026.05.19 12:15:00;4 539.46;;;;cancelled
2026.05.18 01:05:01;Buy Stop;0.01;XAUUSD;4 771.73;4 676.92;4 787.83;2026.05.19 07:15:00;4 540.63;;;;cancelled
2026.05.18 01:05:01;Buy Stop;0.01;XAUUSD;4 716.57;4 520.84;4 732.07;2026.05.18 21:10:00;4 545.24;;;;cancelled
2026.05.18 03:33:58;Sell;0.01;XAUUSD;4 503.32;4 497.51;4 360.07;2026.05.18 03:56:34;4 498.40;-0.18;;4.92;[sl]
2026.05.18 03:33:58;Sell;0.01;XAUUSD;4 498.55;4 496.22;4 406.18;2026.05.18 03:49:24;4 496.56;-0.18;;1.99;[sl]
2026.05.18 03:33:58;Sell;0.01;XAUUSD;4 503.32;4 503.32;4 426.08;2026.05.18 03:36:12;4 505.34;-0.18;;-2.02;[sl]
2026.05.15 03:25:18;Sell;0.01;XAUUSD;4 639.64;4 576.22;4 496.50;2026.05.18 03:34:12;4 494.31;-0.19;0.19;145.33;[tp]
2026.05.15 11:00:00;Buy Stop;0.01;XAUUSD;4 717.72;4 677.12;4 743.88;2026.05.18 01:05:01;4 545.83;;;;cancelled
2026.05.15 11:00:00;Buy Stop;0.01;XAUUSD;4 771.71;4 676.09;4 787.95;2026.05.18 01:05:01;4 545.85;;;;cancelled
2026.05.15 12:00:00;Buy Stop;0.01;XAUUSD;4 716.55;4 519.14;4 732.19;2026.05.18 01:05:00;4 545.80;;;;cancelled
2026.05.14 23:15:00;Sell Stop;0.01;XAUUSD;4 101.94;4 245.80;4 067.74;2026.05.18 01:05:00;4 545.18;;;;cancelled
2026.05.14 23:15:00;Buy Stop;0.01;XAUUSD;5 590.94;5 447.08;5 625.14;2026.05.18 01:05:00;4 545.79;;;;cancelled
2026.05.14 21:05:00;Buy Stop;0.01;XAUUSD;4 771.62;4 573.13;4 787.34;2026.05.15 17:05:00;4 534.45;;;;cancelled
2026.05.13 04:00:00;Buy Stop;0.01;XAUUSD;4 772.79;4 731.81;4 799.20;2026.05.15 16:00:00;4 546.41;;;;cancelled
2026.05.14 05:00:00;Buy Stop;0.01;XAUUSD;4 771.70;4 675.55;4 788.03;2026.05.15 11:00:00;4 571.93;;;;cancelled
2026.05.15 03:25:18;Sell;0.01;XAUUSD;4 639.64;4 625.07;4 614.23;2026.05.15 03:41:44;4 614.23;-0.19;;25.41;[tp]
2026.05.15 03:25:18;Sell;0.01;XAUUSD;4 639.64;4 638.20;4 623.67;2026.05.15 03:30:54;4 623.67;-0.19;;15.97;[tp]
2026.05.15 03:25:18;Sell;0.01;XAUUSD;4 639.64;4 638.08;4 625.13;2026.05.15 03:30:54;4 624.34;-0.19;;15.30;[tp]
2026.05.12 03:00:00;Buy Stop;0.01;XAUUSD;4 887.95;4 871.56;4 965.19;2026.05.15 01:05:00;4 653.51;;;;cancelled
2026.05.13 12:15:00;Sell Stop;0.01;XAUUSD;4 101.96;4 246.39;4 067.63;2026.05.14 23:15:00;4 649.77;;;;cancelled
2026.05.13 12:15:00;Buy Stop;0.01;XAUUSD;5 590.92;5 446.49;5 625.25;2026.05.14 23:15:00;4 649.82;;;;cancelled
2026.05.14 01:05:00;Buy Stop;0.01;XAUUSD;4 771.62;4 573.13;4 787.34;2026.05.14 21:05:00;4 670.43;;;;cancelled
2026.05.13 15:00:00;Sell Stop;0.01;XAUUSD;4 640.00;4 736.53;4 623.61;2026.05.14 21:00:00;4 678.20;;;;cancelled
2026.05.13 20:00:00;Sell Stop;0.01;XAUUSD;4 640.86;4 840.14;4 625.08;2026.05.14 16:00:00;4 705.20;;;;cancelled
2026.05.12 01:05:01;Sell Stop;0.01;XAUUSD;4 503.12;4 543.63;4 477.01;2026.05.14 13:15:00;4 697.63;;;;cancelled
2026.05.12 23:00:00;Buy Stop;0.01;XAUUSD;4 771.72;4 676.29;4 787.93;2026.05.14 05:00:00;4 689.47;;;;cancelled
2026.05.13 05:00:00;Buy Stop;0.01;XAUUSD;4 771.61;4 572.33;4 787.39;2026.05.14 01:05:00;4 693.96;;;;cancelled
2026.05.12 21:10:00;Sell Stop;0.01;XAUUSD;4 503.34;4 700.35;4 487.74;2026.05.13 17:10:00;4 677.40;;;;cancelled
2026.05.12 01:05:01;Sell Stop;0.01;XAUUSD;4 101.92;4 244.71;4 067.98;2026.05.13 12:15:00;4 694.54;;;;cancelled
2026.05.12 01:05:01;Buy Stop;0.01;XAUUSD;5 590.99;5 448.20;5 624.93;2026.05.13 12:15:00;4 694.69;;;;cancelled
2026.05.12 01:05:01;Sell Stop;0.01;XAUUSD;4 503.34;4 700.35;4 487.74;2026.05.12 21:10:00;4 680.05;;;;cancelled
2026.05.12 18:22:46;Sell;0.01;XAUUSD;4 650.32;4 648.76;4 635.23;2026.05.12 18:25:33;4 649.05;-0.19;;1.27;[sl]
2026.05.12 18:22:47;Sell;0.01;XAUUSD;4 650.11;4 649.57;4 624.50;2026.05.12 18:25:33;4 649.64;-0.19;;0.47;[sl]
2026.05.12 18:22:47;Sell;0.01;XAUUSD;4 649.71;4 648.27;4 633.77;2026.05.12 18:25:33;4 648.94;-0.19;;0.77;[sl]
2026.05.12 02:52:19;Buy;0.01;XAUUSD;4 762.04;4 762.04;4 838.98;2026.05.12 03:23:11;4 761.02;-0.19;;-1.02;[sl]
2026.05.12 02:52:19;Buy;0.01;XAUUSD;4 763.71;4 764.25;4 789.81;2026.05.12 03:22:52;4 764.21;-0.19;;0.50;[sl]
2026.05.12 02:52:19;Buy;0.01;XAUUSD;4 763.71;4 765.27;4 778.14;2026.05.12 03:22:35;4 765.21;-0.19;;1.50;[sl]
2026.05.12 02:52:19;Buy;0.01;XAUUSD;4 763.71;4 765.15;4 778.83;2026.05.12 03:00:23;4 764.73;-0.19;;1.02;[sl]
2026.04.24 01:05:00;Buy Stop;0.01;XAUUSD;4 887.91;4 871.32;4 966.13;2026.05.11 04:05:39;4 699.11;;;;cancelled
2026.04.24 01:05:00;Buy Stop;0.01;XAUUSD;4 886.96;4 863.26;4 984.14;2026.05.11 04:05:39;4 698.62;;;;cancelled
2026.05.11 01:05:01;Sell Stop;0.01;XAUUSD;4 503.34;4 700.19;4 487.75;2026.05.11 04:05:38;4 699.30;;;;cancelled
2026.05.11 01:05:00;Buy Stop;0.01;XAUUSD;4 762.54;4 565.69;4 778.13;2026.05.11 04:05:38;4 699.77;;;;cancelled
2026.05.08 19:00:00;Buy Stop;0.01;XAUUSD;4 763.70;4 723.10;4 789.86;2026.05.11 04:05:38;4 699.82;;;;cancelled
2026.05.08 01:05:00;Sell Stop;0.01;XAUUSD;4 502.15;4 525.61;4 405.98;2026.05.11 04:05:38;4 699.31;;;;cancelled
2026.05.07 01:05:00;Sell Stop;0.01;XAUUSD;4 503.25;4 519.21;4 428.03;2026.05.11 04:05:38;4 698.70;;;;cancelled
2026.05.06 06:00:00;Sell Stop;0.01;XAUUSD;4 503.34;4 525.95;4 364.83;2026.05.11 04:05:38;4 698.38;;;;cancelled
2026.05.04 01:05:00;Buy Stop;0.01;XAUUSD;4 889.83;4 866.71;5 031.46;2026.05.11 04:05:38;4 698.52;;;;cancelled
2026.05.11 03:52:47;Sell;0.01;XAUUSD;4 677.49;4 772.90;4 661.36;2026.05.11 04:05:37;4 699.50;-0.19;;-22.01;
